scenario_id,policy,week_start_utc,queue,dedicated_staff,flex_staff,actual_intake,opening_backlog,capacity,processed,ending_backlog,older_backlog,unprocessed_share
72-25-125,fixed,2025-07-07,billing,24,7,1572,0,2220,1572,0,0,0.0
72-25-125,fixed,2025-07-07,technical,24,9,1490,0,1560,1490,0,0,0.0
72-25-125,fixed,2025-07-07,privacy,6,2,128,0,285,128,0,0,0.0
72-25-125,fixed,2025-07-14,billing,24,7,1393,0,2220,1393,0,0,0.0
72-25-125,fixed,2025-07-14,technical,24,9,1449,0,1560,1449,0,0,0.0
72-25-125,fixed,2025-07-14,privacy,6,2,134,0,285,134,0,0,0.0
72-25-125,fixed,2025-07-21,billing,24,7,1441,0,2220,1441,0,0,0.0
72-25-125,fixed,2025-07-21,technical,24,9,1416,0,1560,1416,0,0,0.0
72-25-125,fixed,2025-07-21,privacy,6,2,146,0,285,146,0,0,0.0
72-25-125,fixed,2025-07-28,billing,24,7,1549,0,2220,1549,0,0,0.0
72-25-125,fixed,2025-07-28,technical,24,9,1452,0,1560,1452,0,0,0.0
72-25-125,fixed,2025-07-28,privacy,6,2,158,0,285,158,0,0,0.0
72-25-125,fixed,2025-08-04,billing,24,7,1592,0,2220,1592,0,0,0.0
72-25-125,fixed,2025-08-04,technical,24,9,1516,0,1560,1516,0,0,0.0
72-25-125,fixed,2025-08-04,privacy,6,2,172,0,285,172,0,0,0.0
72-25-125,fixed,2025-08-11,billing,24,7,1442,0,2220,1442,0,0,0.0
72-25-125,fixed,2025-08-11,technical,24,9,1502,0,1560,1502,0,0,0.0
72-25-125,fixed,2025-08-11,privacy,6,2,151,0,285,151,0,0,0.0
72-25-125,fixed,2025-08-18,billing,24,7,1442,0,2220,1442,0,0,0.0
72-25-125,fixed,2025-08-18,technical,24,9,1369,0,1560,1369,0,0,0.0
72-25-125,fixed,2025-08-18,privacy,6,2,165,0,285,165,0,0,0.0
72-25-125,fixed,2025-08-25,billing,24,7,1489,0,2220,1489,0,0,0.0
72-25-125,fixed,2025-08-25,technical,24,9,1275,0,1560,1275,0,0,0.0
72-25-125,fixed,2025-08-25,privacy,6,2,130,0,285,130,0,0,0.0
72-25-125,fixed,2025-09-01,billing,24,7,1465,0,2220,1465,0,0,0.0
72-25-125,fixed,2025-09-01,technical,24,9,1258,0,1560,1258,0,0,0.0
72-25-125,fixed,2025-09-01,privacy,6,2,106,0,285,106,0,0,0.0
72-25-125,fixed,2025-09-08,billing,24,7,1506,0,2220,1506,0,0,0.0
72-25-125,fixed,2025-09-08,technical,24,9,1327,0,1560,1327,0,0,0.0
72-25-125,fixed,2025-09-08,privacy,6,2,114,0,285,114,0,0,0.0
72-25-125,adaptive,2025-06-23,billing,24,0,1510,0,1800,1510,0,0,0.0
72-25-125,adaptive,2025-06-23,technical,24,18,1591,0,1920,1591,0,0,0.0
72-25-125,adaptive,2025-06-23,privacy,6,0,152,0,225,152,0,0,0.0
72-25-125,adaptive,2025-06-30,billing,24,0,1238,0,1800,1238,0,0,0.0
72-25-125,adaptive,2025-06-30,technical,24,18,1356,0,1920,1356,0,0,0.0
72-25-125,adaptive,2025-06-30,privacy,6,0,123,0,225,123,0,0,0.0
72-25-125,adaptive,2025-07-07,billing,24,0,1572,0,1800,1572,0,0,0.0
72-25-125,adaptive,2025-07-07,technical,24,18,1490,0,1920,1490,0,0,0.0
72-25-125,adaptive,2025-07-07,privacy,6,0,128,0,225,128,0,0,0.0
72-25-125,adaptive,2025-07-14,billing,24,0,1393,0,1800,1393,0,0,0.0
72-25-125,adaptive,2025-07-14,technical,24,18,1449,0,1920,1449,0,0,0.0
72-25-125,adaptive,2025-07-14,privacy,6,0,134,0,225,134,0,0,0.0
72-25-125,adaptive,2025-07-21,billing,24,0,1441,0,1800,1441,0,0,0.0
72-25-125,adaptive,2025-07-21,technical,24,18,1416,0,1920,1416,0,0,0.0
72-25-125,adaptive,2025-07-21,privacy,6,0,146,0,225,146,0,0,0.0
72-25-125,adaptive,2025-07-28,billing,24,0,1549,0,1800,1549,0,0,0.0
72-25-125,adaptive,2025-07-28,technical,24,18,1452,0,1920,1452,0,0,0.0
72-25-125,adaptive,2025-07-28,privacy,6,0,158,0,225,158,0,0,0.0
72-25-125,adaptive,2025-08-04,billing,24,0,1592,0,1800,1592,0,0,0.0
72-25-125,adaptive,2025-08-04,technical,24,18,1516,0,1920,1516,0,0,0.0
72-25-125,adaptive,2025-08-04,privacy,6,0,172,0,225,172,0,0,0.0
72-25-125,adaptive,2025-08-11,billing,24,0,1442,0,1800,1442,0,0,0.0
72-25-125,adaptive,2025-08-11,technical,24,18,1502,0,1920,1502,0,0,0.0
72-25-125,adaptive,2025-08-11,privacy,6,0,151,0,225,151,0,0,0.0
72-25-125,adaptive,2025-08-18,billing,24,0,1442,0,1800,1442,0,0,0.0
72-25-125,adaptive,2025-08-18,technical,24,18,1369,0,1920,1369,0,0,0.0
72-25-125,adaptive,2025-08-18,privacy,6,0,165,0,225,165,0,0,0.0
72-25-125,adaptive,2025-08-25,billing,24,0,1489,0,1800,1489,0,0,0.0
72-25-125,adaptive,2025-08-25,technical,24,18,1275,0,1920,1275,0,0,0.0
72-25-125,adaptive,2025-08-25,privacy,6,0,130,0,225,130,0,0,0.0
72-25-125,adaptive,2025-09-01,billing,24,0,1465,0,1800,1465,0,0,0.0
72-25-125,adaptive,2025-09-01,technical,24,18,1258,0,1920,1258,0,0,0.0
72-25-125,adaptive,2025-09-01,privacy,6,0,106,0,225,106,0,0,0.0
72-25-125,adaptive,2025-09-08,billing,24,0,1506,0,1800,1506,0,0,0.0
72-25-125,adaptive,2025-09-08,technical,24,18,1327,0,1920,1327,0,0,0.0
72-25-125,adaptive,2025-09-08,privacy,6,0,114,0,225,114,0,0,0.0
72-25-125,optimized,2025-06-23,billing,24,0,1510,0,1800,1510,0,0,0.0
72-25-125,optimized,2025-06-23,technical,24,5,1591,0,1400,1400,191,0,0.12005028284098052
72-25-125,optimized,2025-06-23,privacy,6,13,152,0,615,152,0,0,0.0
72-25-125,optimized,2025-06-30,billing,24,0,1238,0,1800,1238,0,0,0.0
72-25-125,optimized,2025-06-30,technical,24,15,1356,191,1800,1547,0,0,0.0
72-25-125,optimized,2025-06-30,privacy,6,3,123,0,315,123,0,0,0.0
72-25-125,optimized,2025-07-07,billing,24,0,1572,0,1800,1572,0,0,0.0
72-25-125,optimized,2025-07-07,technical,24,15,1490,0,1800,1490,0,0,0.0
72-25-125,optimized,2025-07-07,privacy,6,3,128,0,315,128,0,0,0.0
72-25-125,optimized,2025-07-14,billing,24,0,1393,0,1800,1393,0,0,0.0
72-25-125,optimized,2025-07-14,technical,24,15,1449,0,1800,1449,0,0,0.0
72-25-125,optimized,2025-07-14,privacy,6,3,134,0,315,134,0,0,0.0
72-25-125,optimized,2025-07-21,billing,24,0,1441,0,1800,1441,0,0,0.0
72-25-125,optimized,2025-07-21,technical,24,15,1416,0,1800,1416,0,0,0.0
72-25-125,optimized,2025-07-21,privacy,6,3,146,0,315,146,0,0,0.0
72-25-125,optimized,2025-07-28,billing,24,0,1549,0,1800,1549,0,0,0.0
72-25-125,optimized,2025-07-28,technical,24,15,1452,0,1800,1452,0,0,0.0
72-25-125,optimized,2025-07-28,privacy,6,3,158,0,315,158,0,0,0.0
72-25-125,optimized,2025-08-04,billing,24,0,1592,0,1800,1592,0,0,0.0
72-25-125,optimized,2025-08-04,technical,24,15,1516,0,1800,1516,0,0,0.0
72-25-125,optimized,2025-08-04,privacy,6,3,172,0,315,172,0,0,0.0
72-25-125,optimized,2025-08-11,billing,24,0,1442,0,1800,1442,0,0,0.0
72-25-125,optimized,2025-08-11,technical,24,15,1502,0,1800,1502,0,0,0.0
72-25-125,optimized,2025-08-11,privacy,6,3,151,0,315,151,0,0,0.0
72-25-125,optimized,2025-08-18,billing,24,0,1442,0,1800,1442,0,0,0.0
72-25-125,optimized,2025-08-18,technical,24,15,1369,0,1800,1369,0,0,0.0
72-25-125,optimized,2025-08-18,privacy,6,3,165,0,315,165,0,0,0.0
72-25-125,optimized,2025-08-25,billing,24,0,1489,0,1800,1489,0,0,0.0
72-25-125,optimized,2025-08-25,technical,24,15,1275,0,1800,1275,0,0,0.0
72-25-125,optimized,2025-08-25,privacy,6,3,130,0,315,130,0,0,0.0
72-25-125,optimized,2025-09-01,billing,24,0,1465,0,1800,1465,0,0,0.0
72-25-125,optimized,2025-09-01,technical,24,15,1258,0,1800,1258,0,0,0.0
72-25-125,optimized,2025-09-01,privacy,6,3,106,0,315,106,0,0,0.0
72-25-125,optimized,2025-09-08,billing,24,0,1506,0,1800,1506,0,0,0.0
72-25-125,optimized,2025-09-08,technical,24,15,1327,0,1800,1327,0,0,0.0
72-25-125,optimized,2025-09-08,privacy,6,3,114,0,315,114,0,0,0.0
72-25-125,hindsight,2025-06-23,billing,24,0,1510,0,1800,1510,0,0,0.0
72-25-125,hindsight,2025-06-23,technical,24,10,1591,0,1600,1591,0,0,0.0
72-25-125,hindsight,2025-06-23,privacy,6,8,152,0,465,152,0,0,0.0
72-25-125,hindsight,2025-06-30,billing,24,0,1238,0,1800,1238,0,0,0.0
72-25-125,hindsight,2025-06-30,technical,24,10,1356,0,1600,1356,0,0,0.0
72-25-125,hindsight,2025-06-30,privacy,6,8,123,0,465,123,0,0,0.0
72-25-125,hindsight,2025-07-07,billing,24,0,1572,0,1800,1572,0,0,0.0
72-25-125,hindsight,2025-07-07,technical,24,10,1490,0,1600,1490,0,0,0.0
72-25-125,hindsight,2025-07-07,privacy,6,8,128,0,465,128,0,0,0.0
72-25-125,hindsight,2025-07-14,billing,24,0,1393,0,1800,1393,0,0,0.0
72-25-125,hindsight,2025-07-14,technical,24,10,1449,0,1600,1449,0,0,0.0
72-25-125,hindsight,2025-07-14,privacy,6,8,134,0,465,134,0,0,0.0
72-25-125,hindsight,2025-07-21,billing,24,0,1441,0,1800,1441,0,0,0.0
72-25-125,hindsight,2025-07-21,technical,24,10,1416,0,1600,1416,0,0,0.0
72-25-125,hindsight,2025-07-21,privacy,6,8,146,0,465,146,0,0,0.0
72-25-125,hindsight,2025-07-28,billing,24,0,1549,0,1800,1549,0,0,0.0
72-25-125,hindsight,2025-07-28,technical,24,10,1452,0,1600,1452,0,0,0.0
72-25-125,hindsight,2025-07-28,privacy,6,8,158,0,465,158,0,0,0.0
72-25-125,hindsight,2025-08-04,billing,24,0,1592,0,1800,1592,0,0,0.0
72-25-125,hindsight,2025-08-04,technical,24,10,1516,0,1600,1516,0,0,0.0
72-25-125,hindsight,2025-08-04,privacy,6,8,172,0,465,172,0,0,0.0
72-25-125,hindsight,2025-08-11,billing,24,0,1442,0,1800,1442,0,0,0.0
72-25-125,hindsight,2025-08-11,technical,24,10,1502,0,1600,1502,0,0,0.0
72-25-125,hindsight,2025-08-11,privacy,6,8,151,0,465,151,0,0,0.0
72-25-125,hindsight,2025-08-18,billing,24,0,1442,0,1800,1442,0,0,0.0
72-25-125,hindsight,2025-08-18,technical,24,10,1369,0,1600,1369,0,0,0.0
72-25-125,hindsight,2025-08-18,privacy,6,8,165,0,465,165,0,0,0.0
72-25-125,hindsight,2025-08-25,billing,24,0,1489,0,1800,1489,0,0,0.0
72-25-125,hindsight,2025-08-25,technical,24,10,1275,0,1600,1275,0,0,0.0
72-25-125,hindsight,2025-08-25,privacy,6,8,130,0,465,130,0,0,0.0
72-25-125,hindsight,2025-09-01,billing,24,0,1465,0,1800,1465,0,0,0.0
72-25-125,hindsight,2025-09-01,technical,24,10,1258,0,1600,1258,0,0,0.0
72-25-125,hindsight,2025-09-01,privacy,6,8,106,0,465,106,0,0,0.0
72-25-125,hindsight,2025-09-08,billing,24,0,1506,0,1800,1506,0,0,0.0
72-25-125,hindsight,2025-09-08,technical,24,10,1327,0,1600,1327,0,0,0.0
72-25-125,hindsight,2025-09-08,privacy,6,8,114,0,465,114,0,0,0.0
72-50-75,fixed,2025-06-23,billing,16,14,1510,0,1224,1224,286,0,0.18940397350993377
72-50-75,fixed,2025-06-23,technical,16,19,1591,0,936,936,655,0,0.4116907605279698
72-50-75,fixed,2025-06-23,privacy,4,3,152,0,144,144,8,0,0.05263157894736842
72-50-75,fixed,2025-06-30,billing,16,14,1238,286,1224,1224,300,0,0.1968503937007874
72-50-75,fixed,2025-06-30,technical,16,19,1356,655,936,936,1075,0,0.5345599204375933
72-50-75,fixed,2025-06-30,privacy,4,3,123,8,144,131,0,0,0.0
72-50-75,fixed,2025-07-07,billing,16,14,1572,300,1224,1224,648,0,0.34615384615384615
72-50-75,fixed,2025-07-07,technical,16,19,1490,1075,936,936,1629,139,0.6350877192982456
72-50-75,fixed,2025-07-07,privacy,4,3,128,0,144,128,0,0,0.0
72-50-75,fixed,2025-07-14,billing,16,14,1393,648,1224,1224,817,0,0.40029397354238117
72-50-75,fixed,2025-07-14,technical,16,19,1449,1629,936,936,2142,693,0.695906432748538
72-50-75,fixed,2025-07-14,privacy,4,3,134,0,144,134,0,0,0.0
72-50-75,fixed,2025-07-21,billing,16,14,1441,817,1224,1224,1034,0,0.4579273693534101
72-50-75,fixed,2025-07-21,technical,16,19,1416,2142,936,936,2622,1206,0.7369308600337268
72-50-75,fixed,2025-07-21,privacy,4,3,146,0,144,144,2,0,0.0136986301369863
72-50-75,fixed,2025-07-28,billing,16,14,1549,1034,1224,1224,1359,0,0.5261324041811847
72-50-75,fixed,2025-07-28,technical,16,19,1452,2622,936,936,3138,1686,0.7702503681885126
72-50-75,fixed,2025-07-28,privacy,4,3,158,2,144,144,16,0,0.1
72-50-75,fixed,2025-08-04,billing,16,14,1592,1359,1224,1224,1727,135,0.5852253473398847
72-50-75,fixed,2025-08-04,technical,16,19,1516,3138,936,936,3718,2202,0.7988826815642458
72-50-75,fixed,2025-08-04,privacy,4,3,172,16,144,144,44,0,0.23404255319148937
72-50-75,fixed,2025-08-11,billing,16,14,1442,1727,1224,1224,1945,503,0.6137582833701483
72-50-75,fixed,2025-08-11,technical,16,19,1502,3718,936,936,4284,2782,0.8206896551724138
72-50-75,fixed,2025-08-11,privacy,4,3,151,44,144,144,51,0,0.26153846153846155
72-50-75,fixed,2025-08-18,billing,16,14,1442,1945,1224,1224,2163,721,0.6386182462356067
72-50-75,fixed,2025-08-18,technical,16,19,1369,4284,936,936,4717,3348,0.8344241995400672
72-50-75,fixed,2025-08-18,privacy,4,3,165,51,144,144,72,0,0.3333333333333333
72-50-75,fixed,2025-08-25,billing,16,14,1489,2163,1224,1224,2428,939,0.664841182913472
72-50-75,fixed,2025-08-25,technical,16,19,1275,4717,936,936,5056,3781,0.8437917222963952
72-50-75,fixed,2025-08-25,privacy,4,3,130,72,144,144,58,0,0.2871287128712871
72-50-75,fixed,2025-09-01,billing,16,14,1465,2428,1224,1224,2669,1204,0.6855895196506551
72-50-75,fixed,2025-09-01,technical,16,19,1258,5056,936,936,5378,4120,0.8517579980994615
72-50-75,fixed,2025-09-01,privacy,4,3,106,58,144,144,20,0,0.12195121951219512
72-50-75,fixed,2025-09-08,billing,16,14,1506,2669,1224,1224,2951,1445,0.7068263473053892
72-50-75,fixed,2025-09-08,technical,16,19,1327,5378,936,936,5769,4442,0.8604026845637583
72-50-75,fixed,2025-09-08,privacy,4,3,114,20,144,134,0,0,0.0
72-50-75,adaptive,2025-06-23,billing,16,10,1510,0,1080,1080,430,0,0.2847682119205298
72-50-75,adaptive,2025-06-23,technical,16,24,1591,0,1056,1056,535,0,0.33626649905719674
72-50-75,adaptive,2025-06-23,privacy,4,2,152,0,126,126,26,0,0.17105263157894737
72-50-75,adaptive,2025-06-30,billing,16,11,1238,430,1116,1116,552,0,0.33093525179856115
72-50-75,adaptive,2025-06-30,technical,16,23,1356,535,1032,1032,859,0,0.45425700687466947
72-50-75,adaptive,2025-06-30,privacy,4,2,123,26,126,126,23,0,0.15436241610738255
72-50-75,adaptive,2025-07-07,billing,16,10,1572,552,1080,1080,1044,0,0.4915254237288136
72-50-75,adaptive,2025-07-07,technical,16,25,1490,859,1080,1080,1269,0,0.5402298850574713
72-50-75,adaptive,2025-07-07,privacy,4,1,128,23,108,108,43,0,0.2847682119205298
72-50-75,adaptive,2025-07-14,billing,16,12,1393,1044,1152,1152,1285,0,0.5272876487484612
72-50-75,adaptive,2025-07-14,technical,16,23,1449,1269,1032,1032,1686,237,0.6203090507726269
72-50-75,adaptive,2025-07-14,privacy,4,1,134,43,108,108,69,0,0.3898305084745763
72-50-75,adaptive,2025-07-21,billing,16,12,1441,1285,1152,1152,1574,133,0.5774027879677183
72-50-75,adaptive,2025-07-21,technical,16,23,1416,1686,1032,1032,2070,654,0.6673114119922631
72-50-75,adaptive,2025-07-21,privacy,4,1,146,69,108,108,107,0,0.49767441860465117
72-50-75,adaptive,2025-07-28,billing,16,11,1549,1574,1116,1116,2007,458,0.6426512968299711
72-50-75,adaptive,2025-07-28,technical,16,23,1452,2070,1032,1032,2490,1038,0.706984667802385
72-50-75,adaptive,2025-07-28,privacy,4,2,158,107,126,126,139,0,0.5245283018867924
72-50-75,adaptive,2025-08-04,billing,16,12,1592,2007,1152,1152,2447,855,0.6799110864128924
72-50-75,adaptive,2025-08-04,technical,16,22,1516,2490,1008,1008,2998,1482,0.7483774338492262
72-50-75,adaptive,2025-08-04,privacy,4,2,172,139,126,126,185,13,0.594855305466238
72-50-75,adaptive,2025-08-11,billing,16,12,1442,2447,1152,1152,2737,1295,0.7037798920030857
72-50-75,adaptive,2025-08-11,technical,16,22,1502,2998,1008,1008,3492,1990,0.776
72-50-75,adaptive,2025-08-11,privacy,4,2,151,185,126,126,210,59,0.625
72-50-75,adaptive,2025-08-18,billing,16,11,1442,2737,1116,1116,3063,1621,0.7329504666188084
72-50-75,adaptive,2025-08-18,technical,16,23,1369,3492,1032,1032,3829,2460,0.7876980045258177
72-50-75,adaptive,2025-08-18,privacy,4,2,165,210,126,126,249,84,0.664
72-50-75,adaptive,2025-08-25,billing,16,12,1489,3063,1152,1152,3400,1911,0.7469244288224957
72-50-75,adaptive,2025-08-25,technical,16,22,1275,3829,1008,1008,4096,2821,0.8025078369905956
72-50-75,adaptive,2025-08-25,privacy,4,2,130,249,126,126,253,123,0.6675461741424802
72-50-75,adaptive,2025-09-01,billing,16,12,1465,3400,1152,1152,3713,2248,0.7632065775950668
72-50-75,adaptive,2025-09-01,technical,16,22,1258,4096,1008,1008,4346,3088,0.8117295480014942
72-50-75,adaptive,2025-09-01,privacy,4,2,106,253,126,126,233,127,0.649025069637883
72-50-75,adaptive,2025-09-08,billing,16,13,1506,3713,1188,1188,4031,2525,0.77237018585936
72-50-75,adaptive,2025-09-08,technical,16,22,1327,4346,1008,1008,4665,3338,0.822316234796404
72-50-75,adaptive,2025-09-08,privacy,4,1,114,233,108,108,239,125,0.6887608069164265
72-50-75,optimized,2025-06-23,billing,16,8,1510,0,1008,1008,502,0,0.33245033112582784
72-50-75,optimized,2025-06-23,technical,16,26,1591,0,1104,1104,487,0,0.3060967944688875
72-50-75,optimized,2025-06-23,privacy,4,2,152,0,126,126,26,0,0.17105263157894737
72-50-75,optimized,2025-06-30,billing,16,10,1238,502,1080,1080,660,0,0.3793103448275862
72-50-75,optimized,2025-06-30,technical,16,25,1356,487,1080,1080,763,0,0.4139989148128052
72-50-75,optimized,2025-06-30,privacy,4,1,123,26,108,108,41,0,0.2751677852348993
72-50-75,optimized,2025-07-07,billing,16,9,1572,660,1044,1044,1188,0,0.532258064516129
72-50-75,optimized,2025-07-07,technical,16,27,1490,763,1128,1128,1125,0,0.4993342210386152
72-50-75,optimized,2025-07-07,privacy,4,0,128,41,90,90,79,0,0.46745562130177515
72-50-75,optimized,2025-07-14,billing,16,11,1393,1188,1116,1116,1465,72,0.5676094537001163
72-50-75,optimized,2025-07-14,technical,16,25,1449,1125,1080,1080,1494,45,0.5804195804195804
72-50-75,optimized,2025-07-14,privacy,4,0,134,79,90,90,123,0,0.5774647887323944
72-50-75,optimized,2025-07-21,billing,16,10,1441,1465,1080,1080,1826,385,0.6283551273227804
72-50-75,optimized,2025-07-21,technical,16,25,1416,1494,1080,1080,1830,414,0.6288659793814433
72-50-75,optimized,2025-07-21,privacy,4,1,146,123,108,108,161,15,0.5985130111524164
72-50-75,optimized,2025-07-28,billing,16,10,1549,1826,1080,1080,2295,746,0.68
72-50-75,optimized,2025-07-28,technical,16,25,1452,1830,1080,1080,2202,750,0.6709323583180987
72-50-75,optimized,2025-07-28,privacy,4,1,158,161,108,108,211,53,0.6614420062695925
72-50-75,optimized,2025-08-04,billing,16,11,1592,2295,1116,1116,2771,1179,0.7128891175713918
72-50-75,optimized,2025-08-04,technical,16,24,1516,2202,1056,1056,2662,1146,0.7159763313609467
72-50-75,optimized,2025-08-04,privacy,4,1,172,211,108,108,275,103,0.7180156657963447
72-50-75,optimized,2025-08-11,billing,16,10,1442,2771,1080,1080,3133,1691,0.7436506052694042
72-50-75,optimized,2025-08-11,technical,16,24,1502,2662,1056,1056,3108,1606,0.7463976945244957
72-50-75,optimized,2025-08-11,privacy,4,2,151,275,126,126,300,149,0.704225352112676
72-50-75,optimized,2025-08-18,billing,16,10,1442,3133,1080,1080,3495,2053,0.7639344262295082
72-50-75,optimized,2025-08-18,technical,16,25,1369,3108,1080,1080,3397,2028,0.7587670314943042
72-50-75,optimized,2025-08-18,privacy,4,1,165,300,108,108,357,192,0.7677419354838709
72-50-75,optimized,2025-08-25,billing,16,10,1489,3495,1080,1080,3904,2415,0.78330658105939
72-50-75,optimized,2025-08-25,technical,16,24,1275,3397,1056,1056,3616,2341,0.773972602739726
72-50-75,optimized,2025-08-25,privacy,4,2,130,357,126,126,361,231,0.7412731006160165
72-50-75,optimized,2025-09-01,billing,16,12,1465,3904,1152,1152,4217,2752,0.7854349040789719
72-50-75,optimized,2025-09-01,technical,16,23,1258,3616,1032,1032,3842,2584,0.7882642593352482
72-50-75,optimized,2025-09-01,privacy,4,1,106,361,108,108,359,253,0.7687366167023555
72-50-75,optimized,2025-09-08,billing,16,12,1506,4217,1152,1152,4571,3065,0.7987069718679014
72-50-75,optimized,2025-09-08,technical,16,23,1327,3842,1032,1032,4137,2810,0.800348229831689
72-50-75,optimized,2025-09-08,privacy,4,1,114,359,108,108,365,251,0.7716701902748414
72-50-75,hindsight,2025-06-23,billing,16,9,1510,0,1044,1044,466,0,0.3086092715231788
72-50-75,hindsight,2025-06-23,technical,16,26,1591,0,1104,1104,487,0,0.3060967944688875
72-50-75,hindsight,2025-06-23,privacy,4,1,152,0,108,108,44,0,0.2894736842105263
72-50-75,hindsight,2025-06-30,billing,16,9,1238,466,1044,1044,660,0,0.3873239436619718
72-50-75,hindsight,2025-06-30,technical,16,26,1356,487,1104,1104,739,0,0.400976668475312
72-50-75,hindsight,2025-06-30,privacy,4,1,123,44,108,108,59,0,0.3532934131736527
72-50-75,hindsight,2025-07-07,billing,16,10,1572,660,1080,1080,1152,0,0.5161290322580645
72-50-75,hindsight,2025-07-07,technical,16,25,1490,739,1080,1080,1149,0,0.5154777927321669
72-50-75,hindsight,2025-07-07,privacy,4,1,128,59,108,108,79,0,0.42245989304812837
72-50-75,hindsight,2025-07-14,billing,16,10,1393,1152,1080,1080,1465,72,0.5756385068762279
72-50-75,hindsight,2025-07-14,technical,16,26,1449,1149,1104,1104,1494,45,0.5750577367205543
72-50-75,hindsight,2025-07-14,privacy,4,0,134,79,90,90,123,0,0.5774647887323944
72-50-75,hindsight,2025-07-21,billing,16,10,1441,1465,1080,1080,1826,385,0.6283551273227804
72-50-75,hindsight,2025-07-21,technical,16,25,1416,1494,1080,1080,1830,414,0.6288659793814433
72-50-75,hindsight,2025-07-21,privacy,4,1,146,123,108,108,161,15,0.5985130111524164
72-50-75,hindsight,2025-07-28,billing,16,11,1549,1826,1116,1116,2259,710,0.6693333333333333
72-50-75,hindsight,2025-07-28,technical,16,24,1452,1830,1056,1056,2226,774,0.6782449725776966
72-50-75,hindsight,2025-07-28,privacy,4,1,158,161,108,108,211,53,0.6614420062695925
72-50-75,hindsight,2025-08-04,billing,16,11,1592,2259,1116,1116,2735,1143,0.7102051415216827
72-50-75,hindsight,2025-08-04,technical,16,24,1516,2226,1056,1056,2686,1170,0.7177979690005345
72-50-75,hindsight,2025-08-04,privacy,4,1,172,211,108,108,275,103,0.7180156657963447
72-50-75,hindsight,2025-08-11,billing,16,10,1442,2735,1080,1080,3097,1655,0.741441225760115
72-50-75,hindsight,2025-08-11,technical,16,25,1502,2686,1080,1080,3108,1606,0.7421203438395415
72-50-75,hindsight,2025-08-11,privacy,4,1,151,275,108,108,318,167,0.7464788732394366
72-50-75,hindsight,2025-08-18,billing,16,10,1442,3097,1080,1080,3459,2017,0.7620621282220753
72-50-75,hindsight,2025-08-18,technical,16,24,1369,3108,1056,1056,3421,2052,0.7641277641277642
72-50-75,hindsight,2025-08-18,privacy,4,2,165,318,126,126,357,192,0.7391304347826086
72-50-75,hindsight,2025-08-25,billing,16,11,1489,3459,1116,1116,3832,2343,0.7744543249797898
72-50-75,hindsight,2025-08-25,technical,16,24,1275,3421,1056,1056,3640,2365,0.7751277683134583
72-50-75,hindsight,2025-08-25,privacy,4,1,130,357,108,108,379,249,0.7782340862422998
72-50-75,hindsight,2025-09-01,billing,16,12,1465,3832,1152,1152,4145,2680,0.782518406645271
72-50-75,hindsight,2025-09-01,technical,16,23,1258,3640,1032,1032,3866,2608,0.7893017558187015
72-50-75,hindsight,2025-09-01,privacy,4,1,106,379,108,108,377,271,0.777319587628866
72-50-75,hindsight,2025-09-08,billing,16,12,1506,4145,1152,1152,4499,2993,0.7961422757034153
72-50-75,hindsight,2025-09-08,technical,16,23,1327,3866,1032,1032,4161,2834,0.8012709416522241
72-50-75,hindsight,2025-09-08,privacy,4,1,114,377,108,108,383,269,0.780040733197556
72-50-100,fixed,2025-06-23,billing,16,14,1510,0,1632,1510,0,0,0.0
72-50-100,fixed,2025-06-23,technical,16,19,1591,0,1248,1248,343,0,0.21558768070395978
72-50-100,fixed,2025-06-23,privacy,4,3,152,0,192,152,0,0,0.0
72-50-100,fixed,2025-06-30,billing,16,14,1238,0,1632,1238,0,0,0.0
72-50-100,fixed,2025-06-30,technical,16,19,1356,343,1248,1248,451,0,0.2654502648616833
72-50-100,fixed,2025-06-30,privacy,4,3,123,0,192,123,0,0,0.0
72-50-100,fixed,2025-07-07,billing,16,14,1572,0,1632,1572,0,0,0.0
72-50-100,fixed,2025-07-07,technical,16,19,1490,451,1248,1248,693,0,0.357032457496136
72-50-100,fixed,2025-07-07,privacy,4,3,128,0,192,128,0,0,0.0
72-50-100,fixed,2025-07-14,billing,16,14,1393,0,1632,1393,0,0,0.0
72-50-100,fixed,2025-07-14,technical,16,19,1449,693,1248,1248,894,0,0.4173669467787115
72-50-100,fixed,2025-07-14,privacy,4,3,134,0,192,134,0,0,0.0
72-50-100,fixed,2025-07-21,billing,16,14,1441,0,1632,1441,0,0,0.0
72-50-100,fixed,2025-07-21,technical,16,19,1416,894,1248,1248,1062,0,0.4597402597402597
72-50-100,fixed,2025-07-21,privacy,4,3,146,0,192,146,0,0,0.0
72-50-100,fixed,2025-07-28,billing,16,14,1549,0,1632,1549,0,0,0.0
72-50-100,fixed,2025-07-28,technical,16,19,1452,1062,1248,1248,1266,0,0.5035799522673031
72-50-100,fixed,2025-07-28,privacy,4,3,158,0,192,158,0,0,0.0
72-50-100,fixed,2025-08-04,billing,16,14,1592,0,1632,1592,0,0,0.0
72-50-100,fixed,2025-08-04,technical,16,19,1516,1266,1248,1248,1534,18,0.5514018691588785
72-50-100,fixed,2025-08-04,privacy,4,3,172,0,192,172,0,0,0.0
72-50-100,fixed,2025-08-11,billing,16,14,1442,0,1632,1442,0,0,0.0
